Year,Round,Pick,Overall,Team,PlayerName,Pos,Country,Ht,Wt,AmateurLeague,AmateurTeam,PlayerID,Status,GamesPlayed,Points,PPG
2007,1,13,13,STL,Lars Eller,F,DNK,74,198,SWE-JR.,Frolunda Jr.,8474189,inactive,26,3,0.115
2007,1,18,18,STL,Ian Cole,D,USA,73,221,USDP,USA U-18,8474013,other_team,148,104,0.703
2007,1,26,26,STL,David Perron,L,CAN,72,200,QMJHL,Lewiston,8474102,active,70,49,0.7
2007,2,9,39,STL,Simon Hjalmarsson,R,SWE,61,161,SWE-JR.,Frolunda Jr.,8474173,other_team,217,24,0.111
2007,2,14,44,STL,Aaron Palushaj,R,USA,61,187,USHL,Des Moines,8474030,inactive,184,92,0.5
2007,3,24,85,STL,Brett Sonne,F,CAN,72,201,WHL,Calgary,8474087,other_team,52,42,0.808
2007,4,5,96,STL,Cade Fairchild,D,USA,61,190,USDP,USA U-18,8474029,active,54,54,1
2007,4,9,100,STL,Travis Erstad,F,USA,76,199,USHL,Lincoln,8474110,active,24,5,0.208
2007,6,9,160,STL,Anthony Peluso,D,CAN,75,235,OHL,Erie,8474061,other_team,102,87,0.853
2007,7,9,190,STL,Trevor Nill,C,USA,75,195,MWEHL,Compuware Midget,8473988,active,103,32,0.311
2006,1,1,1,STL,Erik Johnson,D,USA,76,232,USA,US Nat'l U-18,8473446,other_team,127,10,0.079
2006,1,25,25,STL,Patrik Berglund,C,SWE,76,218,SWE,Vasteras,8473534,active,294,154,0.524
2006,2,1,31,STL,Tomas Kana,C,CZE,72,204,CZE,Vitkovice,8473491,active,36,19,0.528
2006,3,1,64,STL,Jonas Junland,D,SWE,74,200,SWE,Linkoping,8473510,other_team,68,41,0.603
2006,4,1,94,STL,Ryan Turek,C,USA,61,170,USHL,Omaha,8473427,other_team,272,149,0.548
2006,4,13,106,STL,Reto Berra,G,CHE,76,209,SUI,Zurich/Kusnacht,8473499,active,205,150,0.732
2006,5,1,124,STL,Andy Sackrison,F,USA,73,200,USHSW,St. Louis Park,8473457,active,8,1,0.125
2006,6,1,154,STL,Matthew McCollem,L,USA,73,205,USHSE,Belmont Hill,8473448,active,98,17,0.173
2006,7,1,184,STL,Alexander Hellstrom,D,SWE,74,207,SWE,Bjorkloven,8473590,other_team,86,54,0.628
2005,1,24,24,STL,T.J. Oshie,C,USA,61,195,USHSW,Warroad,8471698,other_team,88,46,0.523
2005,2,7,37,STL,Scott Jackson,D,CAN,75,219,WHL,Seattle,8471711,active,284,38,0.134
2005,3,24,85,STL,Ben Bishop,G,USA,79,215,NAHL,Texas,8471750,other_team,244,23,0.094
2005,5,31,156,STL,Ryan Reaves,R,CAN,73,225,WHL,Brandon,8471817,inactive,119,71,0.597
2005,6,7,169,STL,Mike Gauthier,D,CAN,75,185,WHL,Prince Albert,8471830,inactive,62,34,0.548
2005,6,9,171,STL,Nick Drazenovic,C,CAN,72,200,WHL,Prince George,8471832,active,45,4,0.089
2005,7,25,219,STL,Nikolai Lemtyugov,F,RUS,72,176,RUS,CSKA,8471876,active,344,100,0.291
2004,1,17,17,STL,Marek Schwarz,G,CZE,72,180,CZE,Sparta,8471230,active,210,199,0.948
2004,2,19,49,STL,Carl Soderberg,F,SWE,75,198,SWE,Malmo,8471262,active,255,203,0.796
2004,3,18,83,STL,Victor Alexandrov,R,KAZ,61,183,RUS,Novokuznetsk,8471295,inactive,215,137,0.637
2004,4,18,116,STL,Michal Birner,L,CZE,72,183,CZE JR.,Slavia Jr.,8471328,inactive,381,259,0.68
2004,5,7,136,STL,Nikita Nikitin,D,RUS,75,217,RPL,Omsk 2,8471348,active,186,83,0.446
2004,6,17,180,STL,Roman Polak,D,CZE,73,227,CZE JR.,Vitkovice Jr.,8471392,inactive,348,328,0.943
2004,7,18,211,STL,David Fredriksson,F,SWE,74,214,SJL,HV 71 JR.,8471423,inactive,6,4,0.667
2004,9,19,277,STL,Jonathan Michel Boutin,R,CAN,75,187,QMJHL,Shawinigan,8471488,inactive,1,1,1
2003,1,30,30,STL,Shawn Belle,D,CAN,73,235,WHL,Tri-City,8470623,other_team,320,88,0.275
2003,2,32,62,STL,David Backes,F,USA,75,225,USHL,Lincoln,8470655,other_team,434,340,0.783
2003,3,16,84,STL,Konstantin Barulin,G,RUS,74,200,RUS,Tyumen,8470677,other_team,430,31,0.072
2003,3,20,88,STL,Zack Fitzgerald,D,USA,74,205,WHL,Seattle,8470681,inactive,308,265,0.86
2003,3,33,101,STL,Konstantin Zakharov,F,BLR,73,185,BEL,Junost Minsk,8470694,active,56,37,0.661
2003,4,26,127,STL,Alexandre Bolduc,C,CAN,73,197,QMJHL,Rouyn Noranda,8470719,active,226,147,0.65
2003,5,12,148,STL,Lee Stempniak,R,USA,72,201,ECAC,Dartmouth College,8470740,other_team,162,46,0.284
2003,5,23,159,STL,Chris Beckford-Tseu,G,CAN,75,201,OHL,Oshawa,8470751,other_team,145,18,0.124
2003,6,22,189,STL,Jonathan Lehun,C,CAN,72,170,WCHA,St. Cloud State,8470781,other_team,105,84,0.8
2003,7,24,221,STL,Evgeny Skachkov,L,RUS,72,194,RUS,Kapitan Jr.,8470810,other_team,101,79,0.782
2003,8,24,253,STL,Andrei Pervyshin,D,RUS,68,165,RUS JR.,Yaroslavl Jr.,8470842,active,387,192,0.496
2003,9,23,284,STL,Juha-Matti Tapio Aaltonen,F,FIN,61,163,FIN JR.,Karpat Jr.,8470873,active,413,367,0.889
2002,2,18,48,STL,Alexei Shkotov,R,RUS,61,161,RUS JR.,Elektrostal Jr.,8470226,inactive,313,21,0.067
2002,2,32,62,STL,Andrei Mikhnov,F,UKR,78,192,OHL,Sudbury,8470068,inactive,201,194,0.965
2002,3,26,89,STL,Tomas Troliga,F,SVK,76,200,SVK SR.,Spisska Nova Ves,8470056,other_team,189,82,0.434
2002,4,24,120,STL,Robin Jonsson,D,SWE,74,194,SWE,Bofors,8470129,active,308,186,0.604
2002,5,34,165,STL,Justin Maiser,F,USA,73,191,H-EAST,Boston University,8470045,other_team,494,249,0.504
2002,6,24,190,STL,DJ King,F,CAN,75,230,WHL,Lethbridge,8470294,other_team,388,61,0.157
2002,7,24,221,STL,Jonas Johnson,C,SWE,74,185,SWE,Frolunda,8470109,inactive,206,191,0.927
2002,8,24,253,STL,Tom Koivisto,D,FIN,61,186,FIN,Jokerit,8470303,inactive,110,45,0.409
2002,9,24,284,STL,Ryan MacMurchy,R,CAN,72,208,SJHL,Notre Dame,8470166,active,285,123,0.432
2001,2,27,57,STL,Jay McClement,C,CAN,73,205,OHL,Brampton,8469508,active,39,11,0.282
2001,3,26,89,STL,Tuomas Nissinen,G,FIN,72,176,FIN JR,Kalpa,8469538,active,267,112,0.419
2001,4,26,122,STL,Igor Valeev,R,RUS,61,203,OHL,North Bay,8469570,active,496,331,0.667
2001,5,28,159,STL,Dimitri Semin,F,RUS,61,185,RUS JR,Spartak,8469606,active,17,1,0.059
2001,6,25,190,STL,Brett Scheffelmaier,D,CAN,76,200,WHL,Medicine Hat,8467948,active,86,60,0.698
2001,8,26,253,STL,Petr Cajanek,L,CZE,61,186,CZE,Zlin,8469696,active,139,101,0.727
2001,9,11,270,STL,Grant Jacobsen,C,CAN,74,201,WHL,Regina,8469713,inactive,132,89,0.674
2001,9,24,283,STL,Simon Skoog,D,SWE,74,218,SWE JR,Morrum,8469725,inactive,419,68,0.162
2000,1,30,30,STL,Jeff Taffe,C,USA,75,207,,U. of Minnesota,8468510,other_team,361,54,0.15
2000,2,35,65,STL,David Morisset,R,CAN,73,191,,Seattle,8468545,other_team,6,0,0
2000,3,10,75,STL,Justin Papineau,C,CAN,61,180,,Belleville,8467372,active,403,96,0.238
2000,3,31,96,STL,Antoine Bergeron,D,CAN,74,202,,Val d'Or,8468576,active,451,407,0.902
2000,4,33,129,STL,Troy Riddle,F,USA,0,172,,Des Moines,8468609,other_team,174,150,0.862
2000,5,37,167,STL,Craig Weller,D,CAN,76,220,,Calgary Canucks,8468647,other_team,538,529,0.983
2000,7,32,229,STL,Brett Lutes,L,CAN,0,182,,Montreal,8468709,inactive,206,2,0.01
2000,8,32,261,STL,Reinhard Divis,G,AUT,61,197,,Leksand,8468741,inactive,22,10,0.455
2000,9,32,293,STL,Lauri Kinos,D,FIN,0,195,,Montreal,8469981,inactive,398,189,0.475
2011,1,27,27,TBL,Vladislav Namestnikov,C,RUS,61,171,OHL,London,8476480,inactive,27,18,0.667
2011,2,28,58,TBL,Nikita Kucherov,W,RUS,61,171,RUSSIA-JR.,CSKA 2,8476453,other_team,20,2,0.1
2011,5,27,148,TBL,Nikita Nesterov,D,RUS,72,183,RUSSIA-JR.,Chelyabinsk 2,8476300,active,50,2,0.04
2011,6,27,178,TBL,Adam Wilcox,G,USA,72,171,USHL,Green Bay,8476330,inactive,34,20,0.588
2011,7,20,201,TBL,Matthew Peca,C,CAN,68,155,CHL,Pembroke,8476285,other_team,11,9,0.818
2011,7,27,208,TBL,Ondrej Palat,LW,CZE,72,174,QMJHL,Drummondville,8476292,active,12,2,0.167
2010,1,6,6,TBL,Brett Connolly,RW,CAN,74,181,WHL,Prince George,8475792,other_team,23,9,0.391
2010,3,3,63,TBL,Brock Beukeboom,D,USA,73,202,OHL,Sault Ste. Marie,8475721,other_team,83,69,0.831
2010,3,6,66,TBL,Radko Gudas,D,CZE,72,201,WHL,Everett,8475462,other_team,13,10,0.769
2010,3,12,72,TBL,Adam Janosik,D,SVK,61,170,QMJHL,Gatineau,8475742,inactive,2,2,1
2010,4,6,96,TBL,Geoffrey Schemitsch,D,CAN,73,180,OHL,Owen Sound,8475814,other_team,43,9,0.209
2010,4,28,118,TBL,James Mullin,C/RW,USA,61,152,HIGH-MN,Shattuck-St. Mary's,8475773,other_team,51,50,0.98
2010,6,6,156,TBL,Brendan O'Donnell,C,CAN,72,185,MJHL,Winnipeg South,8475863,other_team,74,37,0.5
2010,7,6,186,TBL,Teigan Zahn,D,CAN,73,218,WHL,Saskatoon,8474695,active,35,20,0.571
2009,1,2,2,TBL,Victor Hedman,D,SWE,78,229,SWEDEN,Modo,8475167,other_team,66,24,0.364
2009,1,29,29,TBL,Carter Ashton,R,CAN,75,215,WHL,Lethbridge,8475154,active,42,17,0.405
2009,2,22,52,TBL,Richard Panik,R,SVK,74,197,CZREP,Trinec,8475209,other_team,113,37,0.327
2009,4,2,93,TBL,Alex Hutchings,L,CAN,61,178,OHL,Barrie,8475232,inactive,114,89,0.781
2009,5,27,148,TBL,Michael Zador,G,CAN,73,172,OHL,Oshawa,8475322,inactive,15,6,0.4
2009,6,11,162,TBL,Jaroslav Janus,G,SVK,73,189,OHL,Erie,8475312,other_team,6,6,1
2009,7,2,183,TBL,Kirill Gotovets,D,BLR,61,175,HIGH-MN,Shattuck-St. Mary's,8475288,inactive,142,48,0.338
2008,1,1,1,TBL,Steven Stamkos,C,CAN,73,188,OHL,Sarnia,8474564,active,54,48,0.889
2008,4,26,117,TBL,James Wright,C,CAN,76,200,WHL,Vancouver,8474674,other_team,107,69,0.645
2008,5,1,122,TBL,Dustin Tokarski,G,CAN,61,198,WHL,Spokane,8474682,inactive,47,1,0.021
2008,5,26,147,TBL,Kyle De Coste,R,CAN,74,195,OHL,Brampton,8474710,other_team,180,57,0.317
2008,6,1,152,TBL,Mark Barberio,D,CAN,73,197,QMJHL,Moncton,8474717,other_team,152,58,0.382
2008,6,9,160,TBL,Luke Witkowski,D,USA,74,200,USHL,Ohio,8474722,other_team,46,46,1
2008,7,1,182,TBL,Matias Sointu,R,FIN,61,154,FINLAND-JR.,Ilves Jr.,8474746,other_team,2,0,0
2008,7,22,203,TBL,David Carle,D,USA,61,180,HIGH-MN,Shattuck-St. Mary's,8474760,active,37,33,0.892
2007,2,17,47,TBL,Dana Tyrell,F,CAN,61,185,WHL,Prince George,8474095,active,17,4,0.235
2007,3,14,75,TBL,Luca Cunti,F,CHE,72,190,SWISS-3,Dubendorf,8474156,active,119,61,0.513
2007,3,16,77,TBL,Alexander Killorn,C,CAN,72,161,HIGH-MA,Deerfield Academy,8473986,active,126,101,0.802
2007,4,16,107,TBL,Mitch Fadden,C,CAN,72,193,WHL,Lethbridge,8474071,other_team,177,11,0.062
2007,5,29,150,TBL,Matt Marshall,F,USA,73,175,HIGH-MA,Nobles,8474022,inactive,232,223,0.961
2007,6,16,167,TBL,Johan Harju,L,SWE,75,210,SWEDEN,Lulea,8474085,other_team,5,4,0.8
2007,7,2,183,TBL,Torrie Jung,G,CAN,74,170,WHL,Kelowna,8474058,active,7,4,0.571
2007,7,16,197,TBL,Michael Ward,D,CAN,74,180,QMJHL,Lewiston,8474075,inactive,38,1,0.026
2007,7,29,210,TBL,Justin Courtnall,L,CAN,75,185,BCHL,Burnaby,8474006,inactive,193,183,0.948
2006,1,15,15,TBL,Riku Helenius,G,FIN,75,211,FIN,Ilves,8473474,active,135,110,0.815
2006,3,15,78,TBL,Kevin Quick,D,USA,72,181,USHSE,Salisbury,8473433,other_team,159,131,0.824
2006,6,15,168,TBL,Dane Crowley,D,CAN,74,210,WHL,Swift Current,8473513,inactive,256,168,0.656
2006,7,15,198,TBL,Denis Kazionov,L,RUS,75,187,RUS,Tver,8473469,inactive,49,48,0.98
2005,1,30,30,TBL,Vladimir Mihalik,D,SVK,80,246,SVK-2,Presov,8471704,inactive,137,69,0.504
2005,3,12,73,TBL,Radek Smolenak,L,CZE,74,207,OHL,Kingston,8471736,active,244,194,0.795
2005,3,28,89,TBL,Chris Lawrence,C,CAN,76,211,OHL,Sault Ste. Marie,8471754,inactive,307,94,0.306
2005,4,1,92,TBL,Marek Bartanus,R,SVK,75,194,SVK JR.,Kosice Jr.,8471757,active,155,123,0.794
2005,4,11,102,TBL,Blair Jones,C,CAN,74,216,WHL,Moose Jaw,8471767,active,131,112,0.855
2005,5,8,133,TBL,Stanislav Lascek,R,SVK,72,195,QMJHL,Chicoutimi,8471795,active,99,75,0.758
2005,6,1,163,TBL,Marek Kvapil,R,CZE,61,172,OHL,Saginaw,8471824,other_team,57,40,0.702
2005,6,3,165,TBL,Kevin Beech,G,CAN,76,168,OHL,Sudbury,8471826,inactive,85,66,0.776
2005,7,31,225,TBL,John Wessbecker,D,USA,73,180,USHSW,Blake,8471882,inactive,160,136,0.85
2004,1,30,30,TBL,Andy Rogers,D,CAN,77,206,WHL,Calgary,8471243,other_team,284,204,0.718
2004,2,35,65,TBL,Mark Tobin,L,CAN,75,204,QMJHL,Rimouski,8471278,other_team,348,330,0.948
2004,4,4,102,TBL,Mike Lundin,D,USA,74,191,H-EAST,U. of Maine,8471314,active,79,26,0.329
2004,5,29,158,TBL,Brandon Elliott,D,CAN,76,225,OHL,Mississauga,8471370,active,30,0,0
2004,5,34,163,TBL,Dustin Collins,F,USA,75,196,CCHA,Northern Michigan,8471375,other_team,12,10,0.833
2004,6,25,188,TBL,Jan Zapletal,D,CZE,75,190,CZE JR.,Vsetin Jr.,8471400,active,380,251,0.661
2004,6,28,191,TBL,Karri Ramo,G,FIN,72,215,FIN JR.,Pelicans Jr.,8471403,other_team,239,180,0.753
2004,8,18,245,TBL,Justin Keller,L,CAN,61,183,WHL,Kelowna,8471456,active,249,226,0.908
2003,2,4,34,TBL,Mike Egener,D,DEU,76,195,WHL,Calgary,8470627,inactive,9,2,0.222
2003,2,11,41,TBL,Matt Smaby,D,USA,78,239,USHSW,Shattuck-St. Mary's,8470634,other_team,349,151,0.433
2003,3,28,96,TBL,Jonathan Boutin,G,CAN,73,200,QMJHL,Halifax,8470689,inactive,175,138,0.789
2003,6,25,192,TBL,Doug O'Brien,D,CAN,72,200,QMJHL,Hull,8470784,active,188,33,0.176
2003,7,27,224,TBL,Gerald Coleman,G,USA,76,213,OHL,London,8470813,active,415,87,0.21
2003,7,30,227,TBL,Jay Rosehill,D,CAN,75,215,AJHL,Olds,8470816,other_team,394,107,0.272
2003,8,26,255,TBL,Raimonds Danilics,F,LVA,75,180,LAT JR,Stalkers,8470844,other_team,64,6,0.094
2003,8,27,256,TBL,Brady Greco,D,USA,74,198,USHL,Chicago,8470845,active,25,14,0.56
2003,9,12,273,TBL,Albert Vishnyakov,F,RUS,73,178,RUS,Kazan,8470862,active,423,47,0.111
2003,9,25,286,TBL,Zbynek Hrdel,C,CZE,74,194,QMJHL,Rimouski,8470875,inactive,93,76,0.817
2003,9,26,287,TBL,Nick Tarnasky,C,CAN,74,224,WHL,Lethbridge,8470876,inactive,80,20,0.25
2002,2,30,60,TBL,Adam Henrich,L,CAN,76,216,OHL,Brampton,8470256,inactive,285,189,0.663
2002,4,4,100,TBL,Dimitri Kazionov,C,RUS,75,185,RUS,HC CSKA,8470067,other_team,100,60,0.6
2002,5,4,135,TBL,Joseph Pearce,G,USA,77,215,EJHL,Jr. Monarchs,8470141,inactive,76,57,0.75
2002,5,31,162,TBL,Gerard Dicaire,D,YUG,74,195,WHL,Kootenay,8468528,inactive,33,17,0.515
2002,6,4,170,TBL,P.J. Atherton,D,USA,74,190,USHL,Cedar Rapids,8470276,other_team,33,4,0.121
2002,6,8,174,TBL,Karri Akkanen,F,FIN,78,202,FIN JR.,Ilves Jr.,8470287,other_team,318,184,0.579
2002,6,17,183,TBL,Paul Ranger,D,CAN,75,210,OHL,Oshawa,8470085,other_team,326,209,0.641
2002,7,16,213,TBL,Fredrik Norrena,G,FIN,72,190,FIN,TPS,8470090,active,366,270,0.738
2002,8,4,233,TBL,Vasily Koshechkin,G,RUS,77,225,RUS,Lada Togliatti,8470066,active,216,138,0.639
2002,8,26,255,TBL,Ryan Craig,C,CAN,73,215,WHL,Brandon,8470065,active,117,71,0.607
2002,8,27,256,TBL,Darren Reid,R,CAN,74,205,WHL,Medicine Hat,8470076,active,428,338,0.79
2002,9,26,286,TBL,Alexei Glukhov,F,RUS,75,213,RUS,Chimik,8470304,active,325,207,0.637
2002,9,27,287,TBL,John Toffey,C,USA,75,200,CCHA,Ohio state,8470306,other_team,500,92,0.184
2001,1,3,3,TBL,Alexander Svitov,C,RUS,75,228,RUS,Omsk,8469456,active,195,59,0.303
2001,2,17,47,TBL,Alexander Polushin,F,RUS,75,216,RUS D1,Tver,8469498,other_team,186,131,0.704
2001,2,31,61,TBL,Andreas Holmqvist,D,SWE,75,187,SWE JR,Hammarby,8469512,inactive,309,246,0.796
2001,3,31,94,TBL,Evgeny Artyukhin,R,RUS,76,255,RUS,Podolsk,8469543,other_team,81,73,0.901
2001,4,27,123,TBL,Aaron Lobb,R,CAN,76,208,OHL,London,8469571,inactive,53,18,0.34
2001,5,7,138,TBL,Paul Lynch,D,USA,75,195,EJHL,Valley Jr. Warriors,8469585,inactive,399,398,0.997
2001,6,23,188,TBL,Art Femenella,D,USA,79,234,USHL,Sioux City,8469635,other_team,163,10,0.061
2001,7,23,219,TBL,Dennis Packard,L,CAN,77,214,ECAC,Harvard U.,8469663,other_team,302,139,0.46
2001,7,26,222,TBL,Jeremy Van Hoof,D,CAN,74,200,OHL,Ottawa,8467930,other_team,422,364,0.863
2001,8,25,252,TBL,Jean-Francois Soucy,C,CAN,75,190,QMJHL,Montreal,8469695,active,198,54,0.273
2001,8,32,259,TBL,Dimitri Bezrukov,L,RUS,75,187,RUS,Nizhnekamsk,8469702,inactive,84,48,0.571
2001,9,2,261,TBL,Vitali Smolyninov,F,RUS,75,205,RUS,Neftechimik Jr.,8469704,active,130,49,0.377
2001,9,22,281,TBL,Ilja Solarev,L,RUS,75,176,RUS,Perm,8469723,other_team,258,246,0.953
2001,9,30,289,TBL,Henrik Bergfors,D,SWE,76,225,SWE JR,Sodertalje Jr.,8469731,inactive,334,158,0.473
2000,1,8,8,TBL,Nikita Alexeev,R,RUS,78,227,,Erie,8468488,active,384,23,0.06
2000,2,4,34,TBL,Ruslan Zainullin,R,RUS,0,202,,Ak-Bars Kazan,8468514,other_team,5,4,0.8
2000,3,16,81,TBL,Alexandre Kharitonov,R,RUS,68,170,,Dynamo Moscow,8468561,inactive,28,24,0.857
2000,4,30,126,TBL,Johan Hagglund,C,SWE,0,194,,Modo Jr.,8468606,inactive,295,41,0.139
2000,5,31,161,TBL,Pavel Sedov,R,RUS,75,200,,Voskresensk,8468641,other_team,350,160,0.457
2000,6,24,191,TBL,Aaron Gionet,D,CAN,0,191,,Kamloops,8468671,other_team,468,170,0.363
2000,7,25,222,TBL,Marek Priechodsky,D,SVK,74,194,,Bratislava,8468702,other_team,211,20,0.095
2000,7,29,226,TBL,Brian Eklund,G,USA,76,211,,Brown U.,8468706,inactive,128,61,0.477
2000,8,4,233,TBL,Alexander Polukeyev,G,RUS,75,185,,,8468713,active,321,172,0.536
2000,9,2,263,TBL,Thomas Ziegler,F,CHE,0,176,,HC Ambri Piotta,8468743,active,487,366,0.752
2011,1,22,22,TOR,Tyler Biggs,RW,USA,74,205,USHL,USA U-18,8476475,other_team,50,16,0.32
2011,1,25,25,TOR,Stuart Percy,D,CAN,73,187,OHL,Mississauga St. Michael's,8476478,inactive,36,22,0.611
2011,3,25,86,TOR,Josh Leivo,LW,CAN,73,173,OHL,Sudbury,8476410,other_team,28,11,0.393
2011,4,9,100,TOR,Tom Nilsson,D,SWE,72,176,SWE-JR.,Mora Jr.,8476424,other_team,38,14,0.368
2011,5,9,130,TOR,Tony Cameranesi,C,USA,69,162,HIGH-MN,Wayzata,8476371,other_team,36,28,0.778
2011,6,1,152,TOR,David Broll,LW,CAN,74,216,OHL,Sault Ste. Marie,8476304,inactive,50,16,0.32
2011,6,22,173,TOR,Dennis Robertson,D,CAN,72,195,ECAC,Brown U.,8476325,inactive,31,12,0.387
2011,7,9,190,TOR,Garret Sparks,G,USA,74,200,OHL,Guelph,8476343,inactive,1,0,0
2011,7,22,203,TOR,Max Everson,D,USA,73,184,HIGH-MN,Edina High,8476287,other_team,9,1,0.111
2010,2,13,43,TOR,Brad Ross,LW,CAN,72,175,WHL,Portland,8475746,inactive,53,50,0.943
2010,3,2,62,TOR,Greg McKegg,C,CAN,72,191,OHL,Erie,8475735,active,97,35,0.361
2010,3,19,79,TOR,Sondre Olden,W,NOR,75,172,SWE-JR.,Modo Jr.,8475785,inactive,75,72,0.96
2010,4,26,116,TOR,Petter Granberg,D,SWE,75,200,SWE-JR.,Skelleftea Jr.,8475774,other_team,22,3,0.136
2010,5,24,144,TOR,Sam Carrick,C,CAN,72,188,OHL,Brampton,8475842,inactive,18,8,0.444
2010,5,26,146,TOR,Daniel Brodin,LW,SWE,73,172,SWEDEN,Djurgarden,8475850,other_team,96,82,0.854
2010,7,2,182,TOR,Josh Nicholls,RW,CAN,74,174,WHL,Saskatoon,8475882,active,64,18,0.281
2009,1,7,7,TOR,Nazem Kadri,C,CAN,72,188,OHL,London,8475172,inactive,99,94,0.949
2009,2,20,50,TOR,Kenny Ryan,R,USA,72,204,USDP,USA U-18,8475207,active,144,36,0.25
2009,2,28,58,TOR,Jesse Blacker,D,CAN,73,190,OHL,Windsor,8475203,inactive,97,26,0.268
2009,3,7,68,TOR,Jamie Devane,L,CAN,77,217,OHL,Plymouth,8475190,other_team,69,20,0.29
2009,5,7,128,TOR,Eric Knodel,D,USA,78,216,USMAAA,Philadelphia Jr. Flyers,8475265,active,132,36,0.273
2009,6,7,158,TOR,Jerry D'Amigo,R,USA,61,208,USDP,USA U-18,8475309,inactive,84,6,0.071
2009,7,7,188,TOR,Barron Smith,D,USA,76,191,OHL,Peterborough,8475345,active,44,18,0.409
2008,1,5,5,TOR,Luke Schenn,D,CAN,74,229,WHL,Kelowna,8474568,inactive,18,6,0.333
2008,2,30,60,TOR,Jimmy Hayes,R,USA,77,210,USHL,Lincoln,8474625,other_team,69,43,0.623
2008,4,7,98,TOR,Mikhail Stefanovich,C,BLR,74,202,QMJHL,Quebec,8474656,other_team,11,7,0.636
2008,5,7,128,TOR,Greg Pateryn,D,USA,74,212,USHL,Ohio,8474688,inactive,111,38,0.342
2008,5,8,129,TOR,Joel Champagne,C,CAN,76,210,QMJHL,Chicoutimi,8474687,other_team,37,17,0.459
2008,5,9,130,TOR,Jerome Flaake,L,DEU,74,187,GERMANY,Koln,8474694,active,140,52,0.371
2008,6,7,158,TOR,Grant Rollheiser,G,CAN,76,195,BCHL,Trail,8474718,active,13,0,0
2008,7,7,188,TOR,Andrew MacWilliam,D,CAN,74,214,AJHL,Camrose,8474748,active,180,102,0.567
2007,3,13,74,TOR,Dale Mitchell,R,CAN,69,200,OHL,Oshawa,8474054,inactive,167,93,0.557
2007,4,8,99,TOR,Matt Frattin,R,CAN,61,187,AJHL,Fort Saskatchewan,8474192,active,112,85,0.759
2007,4,13,104,TOR,Ben Winnett,L,CAN,72,173,BCHL,Salmon Arm,8474186,inactive,243,125,0.514
2007,5,13,134,TOR,Juraj Mikus,D,SVK,76,185,SLOVAKIA,Trencin,8474088,active,140,61,0.436
2007,6,13,164,TOR,Christopher DiDomenico,C,CAN,61,165,QMJHL,Saint John,8474018,other_team,111,66,0.595
2007,7,13,194,TOR,Carl Gunnarsson,D,SWE,74,196,SWEDEN,Linkoping,8474125,inactive,15,11,0.733
2006,1,13,13,TOR,Jiri Tlusty,F,CZE,72,209,CZE,Kladno,8473482,active,233,69,0.296
2006,2,14,44,TOR,Nikolai Kulemin,F,RUS,73,225,RUS,Magnitogorsk,8473579,inactive,130,105,0.808
2006,4,6,99,TOR,James Reimer,G,CAN,74,208,WHL,Red Deer,8473503,active,88,4,0.045
2006,4,18,111,TOR,Korbinian Holzer,D,DEU,75,205,GER,Bad Tolz,8473560,other_team,54,53,0.981
2006,6,8,161,TOR,Viktor Stalberg,L,SWE,75,210,SWE,Frolunda,8473537,active,105,22,0.21
2006,6,13,166,TOR,Tyler Ruegsegger,F,USA,61,170,USHSW,Shattuck-St. Mary's,8473455,inactive,201,182,0.905
2006,6,27,180,TOR,Leo Komarov,C,EST,61,187,FIN,Assat,8473463,inactive,30,26,0.867
2005,1,21,21,TOR,Tuukka Rask,G,FIN,75,169,FIN JR.,Ilves Jr.,8471695,active,67,15,0.224
2005,3,21,82,TOR,Phil Oreskovic,D,CAN,76,217,OHL,Brampton,8471746,inactive,89,19,0.213
2005,5,28,153,TOR,Alex Berry,R,USA,74,218,EJHL,Junior Bruins,8471814,active,147,57,0.388
2005,6,11,173,TOR,Johan Dahlberg,F,SWE,74,194,SWE JR.,Modo Jr.,8471834,inactive,246,229,0.931
2005,7,22,216,TOR,Anton Stralman,D,SWE,61,193,SWE-2,Skovde,8471873,inactive,155,12,0.077
2005,7,34,228,TOR,Chad Rau,C,USA,61,175,USHL,Des Moines,8471885,active,238,14,0.059
2004,3,25,90,TOR,Justin Pogge,G,CAN,75,204,WHL,Prince George,8471302,inactive,258,224,0.868
2004,4,15,113,TOR,Roman Kukumberg,F,SVK,73,198,SVK,Trencin,8471325,inactive,167,154,0.922
2004,5,28,157,TOR,Dmitri Vorobiev,D,RUS,73,211,RUS,Togliatti,8471369,other_team,148,145,0.98
2004,6,24,187,TOR,Robbie Earl,L,USA,73,195,WCHA,U. of Wisconsin,8471399,active,2,1,0.5
2004,7,27,220,TOR,Maxim Semenov,D,KAZ,72,183,RUS,Togliatti,8471432,active,322,69,0.214
2004,8,25,252,TOR,Jan Steber,F,CZE,75,202,QMJHL,Halifax,8471463,inactive,400,363,0.908
2004,9,27,285,TOR,Pierce Norton,R,USA,74,195,USHSE,Thayer Academy,8471496,other_team,393,301,0.766
2003,2,27,57,TOR,John Doherty,D,USA,76,213,USHSE,Phillips-Andover,8470650,other_team,355,331,0.932
2003,3,23,91,TOR,Martin Sagat,L,SVK,75,191,SVK,Trencin,8470684,inactive,168,82,0.488
2003,4,24,125,TOR,Konstantin Volkov,R,RUS,72,174,RUS JR.,Dynamo Jr.,8470717,inactive,234,233,0.996
